age,monthly_income,monthly_expenses,current_savings,existing_debt,dependents,years_to_goal,goal,annual_income,annual_expenses,annual_savings_capacity,savings_rate,debt_to_income,emergency_months,risk_label
59,185133,102851,1169164,1451187,1,15,House Purchase,2221596,1234212,987384,0.4444480454592104,0.6532182268963393,11.367551117636193,Conservative
31,180242,103162,1592762,846200,4,27,Child Education,2162904,1237944,924960,0.42764727422021503,0.39123326786579526,15.439425369806711,Aggressive
59,33024,21078,1938517,1290019,1,20,House Purchase,396288,252936,143352,0.3617369186046512,3.255256278262274,91.9687351741152,Conservative
44,238286,200558,1815209,1152167,0,24,House Purchase,2859432,2406696,452736,0.15833074540678008,0.40293561798287214,9.050793286730023,Moderate
39,110947,52233,1581128,1297621,4,17,Retirement,1331364,626796,704568,0.529207639683813,0.9746553159015866,30.27067179752264,Moderate
24,199875,138041,1331414,62583,3,25,Wealth Creation,2398500,1656492,742008,0.3093633520950594,0.02609255784865541,9.645061974340956,Aggressive
46,175368,124159,35588,255931,3,14,House Purchase,2104416,1489908,614508,0.2920088043428676,0.12161616334412968,0.28663246321249364,Conservative
58,116829,76366,477301,1208572,3,23,House Purchase,1401948,916392,485556,0.34634380162459666,0.8620662107296418,6.2501767802425165,Conservative
52,117708,46410,2362608,1340824,3,28,House Purchase,1412496,556920,855576,0.6057192374350087,0.9492586173695359,50.90730446024563,Moderate
59,111664,76873,550992,764948,3,18,Emergency Fund,1339968,922476,417492,0.3115686344748531,0.5708703491426661,7.167562082915978,Conservative
56,174329,66601,1108712,824026,1,27,House Purchase,2091948,799212,1292736,0.617957998955997,0.3939036725578265,16.647077371210642,Aggressive
60,168927,109476,67361,265808,4,28,House Purchase,2027124,1313712,713412,0.35193308352128433,0.13112567361444094,0.6153038108809237,Moderate
57,110178,79305,2259665,721393,0,22,Child Education,1322136,951660,370476,0.2802102053041442,0.5456269249154398,28.493348464787843,Moderate
53,126121,57446,34677,454377,3,24,Emergency Fund,1513452,689352,824100,0.5445167735745832,0.30022557702523767,0.6036451624133969,Conservative
56,45025,34705,1676455,728537,3,27,House Purchase,540300,416460,123840,0.2292059966685175,1.3483934851008699,48.305863708399364,Conservative
23,160530,58621,1978970,652692,0,5,House Purchase,1926360,703452,1222908,0.6348283809879773,0.3388214040989223,33.75872127735794,Aggressive
29,88610,68398,1397984,1250240,0,22,Retirement,1063320,820776,242544,0.22810066583907007,1.1757890381070608,20.43896020351472,Moderate
28,95843,55604,1666032,1343619,3,12,Retirement,1150116,667248,482868,0.41984286802374715,1.168246507308828,29.962448744694626,Conservative
53,132237,60669,1735979,857411,1,10,Emergency Fund,1586844,728028,858816,0.5412101000476417,0.5403246948030178,28.613937925464406,Conservative
26,240033,100067,2189091,541529,0,8,Child Education,2880396,1200804,1679592,0.5831114888369516,0.18800505208311635,21.876252910549933,Aggressive
59,205903,170210,1910252,832643,4,29,Emergency Fund,2470836,2042520,428316,0.17334861561026307,0.3369883715471201,11.222912872334176,Conservative
24,199499,77073,1864348,205320,4,6,Emergency Fund,2393988,924876,1469112,0.6136672364272503,0.08576484092652094,24.189378900522883,Aggressive
33,249881,112333,779848,991261,1,28,Retirement,2998572,1347996,1650576,0.5504540161116691,0.3305776883129703,6.942287662574667,Aggressive
22,155299,81362,1429277,31346,2,25,Retirement,1863588,976344,887244,0.4760945015743823,0.01682024138382518,17.56688626139967,Aggressive
25,194578,128444,1203750,366595,1,15,Child Education,2334936,1541328,793608,0.33988426235237285,0.15700430332994136,9.371788483697175,Moderate
47,30668,19087,1612023,732484,3,12,House Purchase,368016,229044,138972,0.3776248858745272,1.9903591148210948,84.45659349295332,Conservative
52,247542,102190,142366,1484012,2,25,Child Education,2970504,1226280,1744224,0.5871811652164077,0.4995825624203839,1.39315001467854,Moderate
41,203267,100589,2313316,1197590,3,25,House Purchase,2439204,1207068,1232136,0.5051385615963241,0.4909757445461716,22.997703526230502,Aggressive
28,98233,46108,812644,822805,4,6,Wealth Creation,1178796,553296,625500,0.530626164323598,0.6980045741587179,17.624793962002254,Aggressive
58,180489,82442,1559152,896445,0,12,Retirement,2165868,989304,1176564,0.5432297813163129,0.4138964147399565,18.912107906164334,Aggressive
28,106982,59436,843837,1050592,3,15,Wealth Creation,1283784,713232,570552,0.4444299040960161,0.8183557358558761,14.197405612759944,Aggressive
23,131133,92057,412776,963813,4,12,Wealth Creation,1573596,1104684,468912,0.2979875393684275,0.6124907536623123,4.483917572808151,Aggressive
23,35751,16399,1407781,531562,1,9,Retirement,429012,196788,232224,0.5412995440686974,1.2390376026777805,85.84553936215623,Conservative
42,71218,37983,376440,1025743,3,19,Wealth Creation,854616,455796,398820,0.46666573057373134,1.2002384696752693,9.910749545849459,Moderate
26,151649,82718,861618,15748,4,21,Emergency Fund,1819788,992616,827172,0.45454305666374323,0.008653755272592193,10.416330182064364,Aggressive
22,32352,27118,981743,1461967,0,2,House Purchase,388224,325416,62808,0.16178288822947576,3.765782125783053,36.202632937532265,Conservative
43,235124,194525,1816929,869440,3,28,Child Education,2821488,2334300,487188,0.1726705908371753,0.30814945872532506,9.340336717645547,Moderate
22,113835,85384,554820,653576,4,13,Retirement,1366020,1024608,341412,0.24993191900557826,0.4784527312923676,6.497938723882695,Moderate
58,122493,57673,2327278,427345,3,13,Emergency Fund,1469916,692076,777840,0.5291730956054632,0.29072749735359027,40.35299013403152,Moderate
37,53927,20708,1009516,1249657,0,8,Child Education,647124,248496,398628,0.6159994066052256,1.9310935771196864,48.75004829051574,Conservative
55,197166,100249,1055340,416706,3,27,Child Education,2365992,1202988,1163004,0.49155026728746337,0.1761231652516154,10.527187303614001,Aggressive
54,126948,61366,123021,892055,3,13,Child Education,1523376,736392,786984,0.516605224186281,0.5855776906029766,2.004709448228661,Conservative
43,210194,126739,2031562,172507,4,4,Wealth Creation,2522328,1520868,1001460,0.39703797444265776,0.06839197756992746,16.02949368387,Aggressive
50,54493,40262,20209,520140,2,6,Wealth Creation,653916,483144,170772,0.26115280861762064,0.7954232653735342,0.5019373106154686,Conservative
28,248319,193480,242071,223023,3,6,Wealth Creation,2979828,2321760,658068,0.22084093444319605,0.07484425275552817,1.251142236923713,Aggressive
42,229611,177358,1273790,1393826,2,21,Wealth Creation,2755332,2128296,627036,0.22757184978071607,0.5058649919501533,7.182027311990438,Aggressive
56,56707,30045,1178496,937302,1,12,Emergency Fund,680484,360540,319944,0.4701712310649479,1.377404905919904,39.22436345481778,Conservative
25,224886,155984,2478884,1365358,3,12,Wealth Creation,2698632,1871808,826824,0.30638634686018695,0.5059444933581163,15.891911990973433,Aggressive
33,163368,82732,1399404,1117648,2,17,Retirement,1960416,992784,967632,0.49358503501297685,0.5701075690057621,16.91490596141759,Aggressive
49,181470,69040,1298720,1115885,1,27,Child Education,2177640,828480,1349160,0.6195514410095333,0.5124285924211531,18.811123986095016,Aggressive
51,60842,42637,236194,1209542,4,7,Emergency Fund,730104,511644,218460,0.2992176457052694,1.6566708304570308,5.539648661960269,Conservative
36,38261,13579,2474082,501775,3,26,Wealth Creation,459132,162948,296184,0.645095528083427,1.0928774295845203,182.1991310111201,Aggressive
50,101709,56406,2300163,1435444,4,15,Child Education,1220508,676872,543636,0.4454178096333658,1.1761037207457878,40.778693755983404,Conservative
36,120985,62269,27399,185639,1,24,Emergency Fund,1451820,747228,704592,0.48531636153242136,0.12786640217106804,0.4400102779874416,Conservative
32,131616,91695,1582818,710419,4,17,Child Education,1579392,1100340,479052,0.30331418672501825,0.44980536814166466,17.26176999836414,Aggressive
37,212776,155990,962621,1432132,4,10,Emergency Fund,2553312,1871880,681432,0.2668816031883295,0.5608918925693374,6.171043015577921,Conservative
36,92173,46275,2215814,418810,0,23,House Purchase,1106076,555300,550776,0.4979549325724453,0.37864486707965817,47.88360886007563,Aggressive
32,56781,42915,682858,304893,1,20,Emergency Fund,681372,514980,166392,0.24420140539969357,0.447469223860094,15.91187230572061,Moderate
28,38652,19208,1957834,860966,4,6,Wealth Creation,463824,230496,233328,0.5030528821277036,1.8562342612715168,101.9280508121616,Conservative
40,30103,17253,792592,1300325,2,9,Child Education,361236,207036,154200,0.4268677540444474,3.5996550731377823,45.93937286269055,Conservative
23,50500,36032,2490373,269284,1,15,Child Education,606000,432384,173616,0.28649504950495047,0.4443630363036304,69.11559169626999,Moderate
36,125336,87291,1054023,1373946,0,16,Child Education,1504032,1047492,456540,0.3035440735303504,0.9135084891810813,12.074818709832629,Conservative
50,191601,161650,816060,762449,3,21,Retirement,2299212,1939800,359412,0.15631964342566063,0.33161317877603286,5.048314259201979,Moderate
43,138499,64066,413545,1456693,4,8,Retirement,1661988,768792,893196,0.5374262630055091,0.8764762441124725,6.454983922829582,Conservative
48,174524,118878,320763,875247,2,16,Wealth Creation,2094288,1426536,667752,0.3188443996241205,0.41792103091838373,2.6982536718316257,Aggressive
60,74393,48715,1075608,1331211,0,5,House Purchase,892716,584580,308136,0.34516688398101975,1.4911920476388907,22.079605870881657,Conservative
25,187246,151210,927555,199888,1,18,Retirement,2246952,1814520,432432,0.19245270927015798,0.08895962174536884,6.134217313669731,Aggressive
40,220522,94423,1584458,166052,4,20,Emergency Fund,2646264,1133076,1513188,0.5718204986350568,0.06274959716793185,16.780424261038096,Aggressive
60,191508,139015,1941166,1275173,0,14,Wealth Creation,2298096,1668180,629916,0.2741034317104246,0.5548823895955608,13.963716145739669,Aggressive
21,72406,45915,1686984,1056654,0,2,House Purchase,868872,550980,317892,0.36586746954672267,1.2161215921332487,36.741457040182944,Conservative
50,88059,42914,67850,615942,2,23,Emergency Fund,1056708,514968,541740,0.512667643284616,0.5828876094436685,1.5810691149741343,Conservative
41,172026,101016,1597586,129101,3,23,Child Education,2064312,1212192,852120,0.41278643925918174,0.06253948046613109,15.815177793616852,Aggressive
40,107722,55680,299916,482737,3,30,Retirement,1292664,668160,624504,0.4831139414418596,0.37344352438065886,5.386422413793103,Aggressive
26,37356,23895,368249,1490496,3,3,Emergency Fund,448272,286740,161532,0.36034371988435593,3.324981261377021,15.411132035990793,Conservative
42,153128,121660,454895,541285,1,14,House Purchase,1837536,1459920,377616,0.20550127997492293,0.29457109955940997,3.7390678941311855,Conservative
38,27187,17254,1006275,473026,0,29,Wealth Creation,326244,207048,119196,0.36535844337367124,1.449914787704908,58.3212588385302,Moderate
28,102243,68079,24576,656228,1,7,Emergency Fund,1226916,816948,409968,0.33414512484962294,0.5348597622005092,0.3609923765037677,Conservative
59,60098,36622,1430124,508715,0,15,Wealth Creation,721176,439464,281712,0.39062863988818264,0.705396463553973,39.05095297908361,Aggressive
52,248543,93348,1634340,419614,2,17,Child Education,2982516,1120176,1862340,0.6244191145998882,0.1406912821255611,17.508034451729014,Aggressive
53,177297,82696,1492077,212650,2,1,House Purchase,2127564,992352,1135212,0.533573608126477,0.09994998975353973,18.04291622327561,Moderate
36,159678,95168,830586,359500,1,9,House Purchase,1916136,1142016,774120,0.4040005511091071,0.1876171628736165,8.727576496301278,Moderate
32,82620,41732,2131591,1424431,1,22,Retirement,991440,500784,490656,0.49489227789881385,1.4367294036956346,51.07809354931467,Conservative
58,188900,83282,1448931,807678,2,29,House Purchase,2266800,999384,1267416,0.5591212281630492,0.3563075701429328,17.397889099685408,Aggressive
54,151270,91074,1619826,151633,4,14,Emergency Fund,1815240,1092888,722352,0.3979374628148344,0.08353330689054891,17.785822517952433,Moderate
34,182561,93362,2040014,1083088,3,16,Emergency Fund,2190732,1120344,1070388,0.488598331516589,0.49439548059735283,21.850581607077824,Moderate
56,39387,18868,1368483,1018064,3,28,Emergency Fund,472644,226416,246228,0.5209586919541981,2.153976354296257,72.52930888276447,Conservative
53,94463,54976,136189,225226,2,21,Child Education,1133556,659712,473844,0.41801551930385444,0.1986897868301169,2.477244615832363,Moderate
43,227904,94954,1178866,1257043,3,13,House Purchase,2734848,1139448,1595400,0.5833596602078068,0.4596390731770102,12.415127324809909,Moderate
22,158663,129131,1001598,844297,4,6,House Purchase,1903956,1549572,354384,0.18613035175182618,0.44344354596429747,7.756448877496496,Conservative
41,204588,160366,825896,941084,4,22,Emergency Fund,2455056,1924392,530664,0.21615148493557784,0.3833248610215001,5.150069216666875,Conservative
22,116683,82122,979540,464175,0,1,Retirement,1400196,985464,414732,0.2961956754625781,0.3315071604261118,11.92786342271255,Moderate
47,87061,35094,2241132,889825,1,21,Retirement,1044732,421128,623604,0.5969033206602268,0.8517256100129028,63.86083091126688,Aggressive
29,222808,164418,2344173,596432,3,25,House Purchase,2673696,1973016,700680,0.2620641987720369,0.22307397699663686,14.257398824946174,Aggressive
21,106257,80115,761165,697845,4,4,House Purchase,1275084,961380,313704,0.24602614415991417,0.5472933547907431,9.500904949135618,Moderate
31,86753,63666,51541,1165939,1,3,Wealth Creation,1041036,763992,277044,0.2661233617281247,1.1199795204008314,0.809552979612352,Conservative
23,109774,44676,495759,312809,1,17,House Purchase,1317288,536112,781176,0.5930183832237141,0.23746439654805934,11.096763362879399,Aggressive
43,167159,112323,149188,181675,0,30,Emergency Fund,2005908,1347876,658032,0.3280469493117331,0.09056995634894521,1.3282052651727607,Conservative
46,186888,143373,228150,1200686,1,2,Child Education,2242656,1720476,522180,0.2328399897264672,0.5353857212162721,1.5913038019710823,Conservative
24,48408,30917,1878777,617830,1,19,House Purchase,580896,371004,209892,0.36132457445050403,1.0635810885253125,60.768412200407546,Moderate
38,149116,100385,2336225,887743,2,20,House Purchase,1789392,1204620,584772,0.32679927036669437,0.4961143226302565,23.272650296359018,Moderate
26,156208,90472,500620,166964,0,23,Emergency Fund,1874496,1085664,788832,0.4208235173614668,0.08907140906142237,5.533424705986382,Moderate
55,42413,26056,564444,394969,0,22,Wealth Creation,508956,312672,196284,0.3856600570579775,0.7760376142534915,21.662726435369972,Aggressive
42,138650,50910,761196,1012571,3,27,House Purchase,1663800,610920,1052880,0.6328164442841687,0.6085893737228032,14.951797289334118,Aggressive
35,84500,56571,1512273,673356,1,8,Retirement,1014000,678852,335148,0.3305207100591716,0.6640591715976332,26.73230100228032,Moderate
42,109514,42789,688795,855243,3,30,Retirement,1314168,513468,800700,0.609282831418814,0.650786657413664,16.097478323868284,Aggressive
57,81358,46171,745010,962715,4,25,Retirement,976296,554052,422244,0.4324958823963224,0.9860892598146463,16.135886162309674,Moderate
32,91197,45263,2022215,116737,1,15,Child Education,1094364,543156,551208,0.503678849084948,0.10667108932676879,44.67699887325188,Aggressive
58,248861,154969,1142207,456036,4,6,Child Education,2986332,1859628,1126704,0.37728691920389296,0.1527077364472537,7.370551529660771,Moderate
38,248492,103548,844341,262968,2,23,House Purchase,2981904,1242576,1739328,0.5832944320139078,0.0881879497126668,8.154102445242787,Aggressive
55,188926,131458,329799,1455672,1,20,House Purchase,2267112,1577496,689616,0.3041825900087865,0.6420820850491727,2.50877846916886,Conservative
50,101240,75677,447557,642006,3,2,House Purchase,1214880,908124,306756,0.25249901224812327,0.5284521928091663,5.914042575683497,Conservative
44,246135,106250,1835599,328761,3,25,Child Education,2953620,1275000,1678620,0.5683263249842566,0.11130781887988299,17.276225882352943,Aggressive
50,41322,16617,2185456,1322237,1,25,House Purchase,495864,199404,296460,0.5978655437781327,2.6665315489731056,131.51928747668052,Conservative
